metric,step,value
explained_variance,2435136,0.3939
explained_variance,2443328,0.4276
explained_variance,2451520,0.5330
explained_variance,2459712,0.2947
explained_variance,2467904,0.4674
explained_variance,2476096,0.3505
explained_variance,2484288,0.4486
explained_variance,2492480,0.3446
explained_variance,2500672,0.4368
explained_variance,2508864,0.4089
explained_variance,2517056,0.4517
explained_variance,2525248,0.4013
explained_variance,2533440,0.4195
explained_variance,2541632,0.3072
explained_variance,2549824,0.4243
explained_variance,2558016,0.3629
explained_variance,2560000,0.4393
explained_variance,2574400,0.3126
explained_variance,2582592,0.4767
explained_variance,2590784,0.3346
explained_variance,2598976,0.5299
explained_variance,2607168,0.3508
explained_variance,2615360,0.4565
explained_variance,2623552,0.4505
explained_variance,2631744,0.4889
explained_variance,2639936,0.3207
explained_variance,2648128,0.4348
explained_variance,2656320,0.3744
explained_variance,2656384,0.4599
explained_variance,2664512,0.4340
explained_variance,2664576,0.4331
explained_variance,2672704,0.3972
explained_variance,2672768,0.4933
explained_variance,2680960,0.3433
explained_variance,2689152,0.4071
explained_variance,2697344,0.3503
explained_variance,2705536,0.4339
explained_variance,2713728,0.4440
explained_variance,2721920,0.4990
explained_variance,2730112,0.5194
explained_variance,2738304,0.4750
explained_variance,2746496,0.4930
explained_variance,2754688,0.4539
explained_variance,2762880,0.4893
explained_variance,2771072,0.4391
explained_variance,2779264,0.4387
explained_variance,2787456,0.3115
explained_variance,2795648,0.4263
explained_variance,2803840,0.3891
explained_variance,2812032,0.6328
explained_variance,2820224,0.4282
explained_variance,2828416,0.5292
explained_variance,2836608,0.4212
explained_variance,2840000,0.5700
explained_variance,2852992,0.4037
explained_variance,2861184,0.4974
explained_variance,2869376,0.5050
explained_variance,2877568,0.3751
explained_variance,2885760,0.2676
explained_variance,2893952,0.5276
explained_variance,2896384,0.5303
explained_variance,2902144,0.4618
explained_variance,2904576,0.3738
explained_variance,2910336,0.4571
explained_variance,2912768,0.4887
explained_variance,2920960,0.3737
explained_variance,2936384,0.5500
explained_variance,2944576,0.3374
explained_variance,2952768,0.3614
explained_variance,2960960,0.4353
explained_variance,2969152,0.4138
explained_variance,2977344,0.4507
explained_variance,2985536,0.4014
explained_variance,2993728,0.4412
explained_variance,3001920,0.3673
explained_variance,3010112,0.4888
explained_variance,3018304,0.3772
explained_variance,3026496,0.3984
explained_variance,3034688,0.3791
explained_variance,3042880,0.4834
explained_variance,3051072,0.3362
explained_variance,3059264,0.4527
explained_variance,3067456,0.4606
explained_variance,3075648,0.4378
explained_variance,3083840,0.3388
explained_variance,3092032,0.5330
explained_variance,3100224,0.4144
explained_variance,3108416,0.4782
explained_variance,3116608,0.4217
explained_variance,3120000,0.4753
explained_variance,3132992,0.3835
explained_variance,3141184,0.4214
explained_variance,3149376,0.3782
explained_variance,3157568,0.3924
explained_variance,3165760,0.3498
explained_variance,3173952,0.4845
explained_variance,3182144,0.3578
explained_variance,3190336,0.4775
explained_variance,3198528,0.4430
explained_variance,3206720,0.4323
explained_variance,3214912,0.4110
explained_variance,3216384,0.4509
explained_variance,3223104,0.5607
explained_variance,3224576,0.4253
explained_variance,3231296,0.3452
explained_variance,3232768,0.5117
explained_variance,3239488,0.4760
explained_variance,3240960,0.3838
explained_variance,3249152,0.3500
explained_variance,3257344,0.4426
explained_variance,3265536,0.4391
explained_variance,3273728,0.4128
explained_variance,3281920,0.4681
explained_variance,3290112,0.3962
explained_variance,3298304,0.3014
explained_variance,3306496,0.4058
explained_variance,3314688,0.3893
explained_variance,3322880,0.3721
explained_variance,3331072,0.3010
explained_variance,3339264,0.3663
explained_variance,3347456,0.3569
explained_variance,3355648,0.4563
explained_variance,3363840,0.3344
explained_variance,3372032,0.4615
explained_variance,3376384,0.5161
explained_variance,3380224,0.3787
explained_variance,3384576,0.3251
explained_variance,3388416,0.4731
explained_variance,3392768,0.4409
explained_variance,3400960,0.4120
explained_variance,3409152,0.4331
explained_variance,3417344,0.4567
explained_variance,3425536,0.4510
explained_variance,3433728,0.4708
explained_variance,3441920,0.4998
explained_variance,3450112,0.4308
explained_variance,3458304,0.3717
explained_variance,3466496,0.4879
explained_variance,3474688,0.3862
explained_variance,3482880,0.3818
explained_variance,3491072,0.4602
explained_variance,3499264,0.4555
explained_variance,3507456,0.3540
explained_variance,3515648,0.3927
explained_variance,3523840,0.4064
explained_variance,3532032,0.5178
explained_variance,3540224,0.3721
explained_variance,3548416,0.5218
explained_variance,3556608,0.4076
explained_variance,3560000,0.3642
explained_variance,3572992,0.3606
explained_variance,3581184,0.5445
explained_variance,3589376,0.3284
explained_variance,3597568,0.5127
explained_variance,3605760,0.4975
explained_variance,3613952,0.4943
explained_variance,3622144,0.3887
explained_variance,3630336,0.5695
explained_variance,3638528,0.4430
explained_variance,3646720,0.4914
explained_variance,3654912,0.4497
explained_variance,3663104,0.4849
explained_variance,3671296,0.4476
explained_variance,3679488,0.5099
explained_variance,3687680,0.4494
explained_variance,3695872,0.5580
explained_variance,3704064,0.4673
explained_variance,3712256,0.5193
explained_variance,3720448,0.4114
explained_variance,3728640,0.5669
explained_variance,3736832,0.5200
explained_variance,3745024,0.5407
explained_variance,3753216,0.5023
explained_variance,3760000,0.5115
explained_variance,3769600,0.4787
explained_variance,3777792,0.5175
explained_variance,3785984,0.5801
explained_variance,3794176,0.4969
explained_variance,3802368,0.5567
explained_variance,3810560,0.4468
explained_variance,3818752,0.4661
explained_variance,3826944,0.4869
explained_variance,3835136,0.5890
explained_variance,3843328,0.4353
explained_variance,3851520,0.5614
explained_variance,3859712,0.4421
explained_variance,3867904,0.5367
explained_variance,3876096,0.3668
explained_variance,3884288,0.4770
explained_variance,3892480,0.3173
explained_variance,3900672,0.5401
explained_variance,3908864,0.3750
explained_variance,3917056,0.5477
explained_variance,3925248,0.3576
explained_variance,3933440,0.4390
explained_variance,3941632,0.4472
explained_variance,3949824,0.4612
explained_variance,3958016,0.4697
explained_variance,3960000,0.5546
explained_variance,3974400,0.4832
explained_variance,3982592,0.4892
explained_variance,3990784,0.3426
explained_variance,3998976,0.5657
explained_variance,4007168,0.4485
explained_variance,4015360,0.5834
explained_variance,4016384,0.5886
explained_variance,4024576,0.4252
explained_variance,4032768,0.4789
explained_variance,4040960,0.4764
explained_variance,4049152,0.4921
explained_variance,4057344,0.4659
explained_variance,4065536,0.5218
explained_variance,4073728,0.5189
explained_variance,4081920,0.4589
explained_variance,4090112,0.4809
explained_variance,4096384,0.4972
explained_variance,4098304,0.4433
explained_variance,4104576,0.4578
explained_variance,4106496,0.4647
explained_variance,4112768,0.5128
explained_variance,4120960,0.4796
explained_variance,4129152,0.4773
explained_variance,4136384,0.5143
explained_variance,4137344,0.4731
explained_variance,4144576,0.4531
explained_variance,4152768,0.5276
explained_variance,4160960,0.4328
explained_variance,4169152,0.4617
explained_variance,4177344,0.4992
explained_variance,4185536,0.3970
explained_variance,4193728,0.4516
explained_variance,4201920,0.4538
explained_variance,4210112,0.5337
explained_variance,4218304,0.3925
explained_variance,4226496,0.4573
explained_variance,4234688,0.4823
explained_variance,4242880,0.5506
explained_variance,4251072,0.3971
explained_variance,4259264,0.5864
explained_variance,4267456,0.4217
explained_variance,4275648,0.5246
explained_variance,4283840,0.4094
explained_variance,4292032,0.5072
explained_variance,4300224,0.4085
explained_variance,4308416,0.4896
explained_variance,4316608,0.3653
explained_variance,4320000,0.5054
explained_variance,4332992,0.3898
explained_variance,4341184,0.3454
explained_variance,4349376,0.3575
explained_variance,4357568,0.4433
explained_variance,4365760,0.3801
explained_variance,4373952,0.4679
explained_variance,4382144,0.3359
explained_variance,4390336,0.4659
explained_variance,4398528,0.3317
explained_variance,4406720,0.4904
explained_variance,4414912,0.4079
explained_variance,4423104,0.4697
explained_variance,4431296,0.3667
explained_variance,4439488,0.4589
explained_variance,4447680,0.4115
explained_variance,4455872,0.4333
explained_variance,4464064,0.3811
explained_variance,4472256,0.4714
explained_variance,4480448,0.3268
explained_variance,4488640,0.4249
explained_variance,4496832,0.4919
explained_variance,4505024,0.4366
explained_variance,4513216,0.4391
explained_variance,4520000,0.4523
explained_variance,4529600,0.5308
explained_variance,4537792,0.4414
explained_variance,4545984,0.4428
explained_variance,4554176,0.4599
explained_variance,4562368,0.3980
explained_variance,4570560,0.3636
explained_variance,4578752,0.4501
explained_variance,4586944,0.4192
explained_variance,4595136,0.4342
explained_variance,4603328,0.4391
explained_variance,4611520,0.4844
explained_variance,4619712,0.3336
explained_variance,4627904,0.5112
explained_variance,4636096,0.3759
explained_variance,4644288,0.5115
explained_variance,4652480,0.3746
explained_variance,4660672,0.5143
explained_variance,4668864,0.3812
explained_variance,4677056,0.4676
explained_variance,4685248,0.4434
explained_variance,4693440,0.4769
explained_variance,4696384,0.4890
explained_variance,4704576,0.3911
explained_variance,4712768,0.5294
explained_variance,4720960,0.3799
explained_variance,4729152,0.4639
explained_variance,4737344,0.4119
explained_variance,4745536,0.4464
explained_variance,4753728,0.4800
explained_variance,4761920,0.3982
explained_variance,4770112,0.4221
explained_variance,4778304,0.4426
explained_variance,4786496,0.3694
explained_variance,4794688,0.3712
explained_variance,4802880,0.5143
explained_variance,4811072,0.2972
explained_variance,4819264,0.5270
explained_variance,4827456,0.4137
explained_variance,4835648,0.4680
explained_variance,4843840,0.3504
explained_variance,4852032,0.5346
explained_variance,4860224,0.3069
explained_variance,4868416,0.5861
explained_variance,4876608,0.3937
explained_variance,4880000,0.4391
explained_variance,4892992,0.4344
explained_variance,4901184,0.4626
explained_variance,4909376,0.4345
explained_variance,4917568,0.4842
explained_variance,4925760,0.4435
explained_variance,4933952,0.4989
explained_variance,4942144,0.4119
explained_variance,4950336,0.5157
explained_variance,4958528,0.4390
explained_variance,4966720,0.4617
explained_variance,4974912,0.4299
explained_variance,4983104,0.3706
explained_variance,4991296,0.3929
explained_variance,4999488,0.4494
explained_variance,5007680,0.4858
explained_variance,5015872,0.4466
explained_variance,5024064,0.3691
explained_variance,5032256,0.5073
explained_variance,5040448,0.3870
explained_variance,5048640,0.4221
explained_variance,5056832,0.4098
explained_variance,5065024,0.4170
explained_variance,5073216,0.4228
explained_variance,5080000,0.4308
explained_variance,5089600,0.4309
explained_variance,5097792,0.4163
explained_variance,5105984,0.3993
explained_variance,5114176,0.3868
explained_variance,5122368,0.4485
explained_variance,5130560,0.4680
explained_variance,5138752,0.3433
explained_variance,5146944,0.3512
explained_variance,5155136,0.4583
explained_variance,5163328,0.3320
explained_variance,5171520,0.4461
explained_variance,5179712,0.3663
explained_variance,5187904,0.4140
explained_variance,5196096,0.3666
explained_variance,5204288,0.4411
explained_variance,5216384,0.4457
explained_variance,5224576,0.3076
explained_variance,5232768,0.4389
explained_variance,5240960,0.3334
explained_variance,5249152,0.4205
explained_variance,5256384,0.4304
explained_variance,5257344,0.3497
explained_variance,5264576,0.3787
explained_variance,5272768,0.4209
explained_variance,5280960,0.4383
explained_variance,5289152,0.2978
explained_variance,5297344,0.4765
explained_variance,5305536,0.3991
explained_variance,5313728,0.4040
explained_variance,5321920,0.3352
explained_variance,5330112,0.4803
explained_variance,5338304,0.4316
explained_variance,5346496,0.4435
explained_variance,5354688,0.2829
explained_variance,5362880,0.4798
explained_variance,5371072,0.3904
explained_variance,5379264,0.5160
explained_variance,5387456,0.4152
explained_variance,5395648,0.4842
explained_variance,5403840,0.4344
explained_variance,5412032,0.5080
explained_variance,5420224,0.4000
explained_variance,5428416,0.4786
explained_variance,5436608,0.3703
explained_variance,5440000,0.4463
explained_variance,5452992,0.3810
explained_variance,5461184,0.4534
explained_variance,5469376,0.4485
explained_variance,5477568,0.4374
explained_variance,5485760,0.3754
explained_variance,5493952,0.4026
explained_variance,5502144,0.4578
explained_variance,5510336,0.4431
explained_variance,5518528,0.3916
explained_variance,5526720,0.4573
explained_variance,5536384,0.4705
explained_variance,5544576,0.3319
explained_variance,5552768,0.4295
explained_variance,5560960,0.4959
explained_variance,5569152,0.3488
explained_variance,5577344,0.3971
explained_variance,5585536,0.3533
explained_variance,5593728,0.4616
explained_variance,5601920,0.3881
explained_variance,5610112,0.4171
explained_variance,5618304,0.3896
explained_variance,5626496,0.3468
explained_variance,5634688,0.4271
explained_variance,5642880,0.5083
explained_variance,5651072,0.3164
explained_variance,5656384,0.4517
explained_variance,5659264,0.3880
explained_variance,5664576,0.3375
explained_variance,5667456,0.2963
explained_variance,5672768,0.4155
explained_variance,5675648,0.4054
explained_variance,5680960,0.3585
explained_variance,5689152,0.4202
explained_variance,5697344,0.3940
explained_variance,5705536,0.4460
explained_variance,5713728,0.4313
explained_variance,5721920,0.3833
explained_variance,5730112,0.4086
explained_variance,5738304,0.3391
explained_variance,5746496,0.4289
explained_variance,5754688,0.3738
explained_variance,5762880,0.4612
explained_variance,5771072,0.3612
explained_variance,5776384,0.4557
explained_variance,5779264,0.3813
explained_variance,5784576,0.3866
explained_variance,5787456,0.3321
explained_variance,5792768,0.3786
explained_variance,5795648,0.5073
explained_variance,5800960,0.3821
explained_variance,5809152,0.3599
explained_variance,5817344,0.4574
explained_variance,5825536,0.3969
explained_variance,5833728,0.4452
explained_variance,5841920,0.4150
explained_variance,5850112,0.4372
explained_variance,5858304,0.3434
explained_variance,5866496,0.5085
explained_variance,5874688,0.4291
explained_variance,5882880,0.4331
explained_variance,5891072,0.3120
explained_variance,5899264,0.4822
explained_variance,5907456,0.2536
explained_variance,5915648,0.4757
explained_variance,5923840,0.3338
explained_variance,5932032,0.4760
explained_variance,5936384,0.4889
explained_variance,5940224,0.3730
explained_variance,5944576,0.4051
explained_variance,5948416,0.4683
explained_variance,5952768,0.4715
explained_variance,5960960,0.4574
explained_variance,5969152,0.4718
explained_variance,5977344,0.4237
explained_variance,5985536,0.4006
explained_variance,5993728,0.4110
explained_variance,6001920,0.3675
explained_variance,6010112,0.3560
explained_variance,6016384,0.5045
explained_variance,6024576,0.3475
explained_variance,6032768,0.3927
explained_variance,6040960,0.3980
explained_variance,6049152,0.4308
explained_variance,6057344,0.3966
explained_variance,6065536,0.3514
explained_variance,6073728,0.5342
explained_variance,6081920,0.3778
explained_variance,6090112,0.3659
explained_variance,6098304,0.3667
explained_variance,6106496,0.4591
explained_variance,6114688,0.3999
explained_variance,6122880,0.4114
explained_variance,6131072,0.4656
explained_variance,6139264,0.4247
explained_variance,6147456,0.4672
explained_variance,6155648,0.3889
explained_variance,6163840,0.3541
explained_variance,6172032,0.4327
explained_variance,6180224,0.4311
explained_variance,6188416,0.5769
explained_variance,6196608,0.3889
explained_variance,6200000,0.4839
explained_variance,6212992,0.3506
explained_variance,6221184,0.5282
explained_variance,6229376,0.3567
explained_variance,6237568,0.4926
explained_variance,6245760,0.3880
explained_variance,6253952,0.4300
explained_variance,6262144,0.4129
explained_variance,6270336,0.4467
explained_variance,6278528,0.3147
explained_variance,6286720,0.4697
explained_variance,6294912,0.2858
explained_variance,6296384,0.5031
explained_variance,6303104,0.5099
explained_variance,6304576,0.3397
explained_variance,6311296,0.3656
explained_variance,6312768,0.4605
explained_variance,6319488,0.5311
explained_variance,6320960,0.4015
explained_variance,6329152,0.2930
explained_variance,6336384,0.4631
explained_variance,6337344,0.4744
explained_variance,6344576,0.4150
explained_variance,6345536,0.5171
explained_variance,6352768,0.3906
explained_variance,6353728,0.3609
explained_variance,6360960,0.3329
explained_variance,6369152,0.3631
explained_variance,6377344,0.4064
explained_variance,6385536,0.3671
explained_variance,6393728,0.3951
explained_variance,6401920,0.3889
explained_variance,6410112,0.4358
explained_variance,6418304,0.3533
explained_variance,6426496,0.3837
explained_variance,6434688,0.3387
explained_variance,6442880,0.4024
explained_variance,6451072,0.3247
explained_variance,6459264,0.4745
explained_variance,6467456,0.3086
explained_variance,6475648,0.4860
explained_variance,6483840,0.3349
explained_variance,6492032,0.4334
explained_variance,6500224,0.3681
explained_variance,6508416,0.4147
explained_variance,6516608,0.3792
explained_variance,6520000,0.5527
explained_variance,6532992,0.3853
explained_variance,6541184,0.5471
explained_variance,6549376,0.3914
explained_variance,6557568,0.4443
explained_variance,6565760,0.3791
explained_variance,6573952,0.3786
explained_variance,6576384,0.4941
explained_variance,6584576,0.3583
explained_variance,6592768,0.4657
explained_variance,6600960,0.3735
explained_variance,6609152,0.4574
explained_variance,6617344,0.4414
explained_variance,6625536,0.4515
explained_variance,6633728,0.3549
explained_variance,6641920,0.4196
explained_variance,6650112,0.4689
explained_variance,6658304,0.3661
explained_variance,6666496,0.4169
explained_variance,6674688,0.3934
explained_variance,6682880,0.5082
explained_variance,6691072,0.3644
explained_variance,6696384,0.4975
explained_variance,6699264,0.3705
explained_variance,6704576,0.3328
explained_variance,6712768,0.4830
explained_variance,6720960,0.4125
explained_variance,6729152,0.4394
explained_variance,6737344,0.4093
explained_variance,6745536,0.4496
explained_variance,6753728,0.4922
explained_variance,6761920,0.4311
explained_variance,6770112,0.4770
explained_variance,6778304,0.4572
explained_variance,6786496,0.3872
explained_variance,6794688,0.4608
explained_variance,6802880,0.4628
explained_variance,6811072,0.3715
explained_variance,6819264,0.4600
explained_variance,6827456,0.4328
explained_variance,6835648,0.5273
explained_variance,6843840,0.4355
explained_variance,6852032,0.5692
explained_variance,6860224,0.3854
explained_variance,6868416,0.4942
explained_variance,6876608,0.4616
explained_variance,6880000,0.5542
explained_variance,6892992,0.4112
explained_variance,6901184,0.4891
explained_variance,6909376,0.3468
explained_variance,6917568,0.5145
explained_variance,6925760,0.3938
explained_variance,6933952,0.5122
explained_variance,6942144,0.4727
explained_variance,6950336,0.6399
explained_variance,6958528,0.3998
explained_variance,6966720,0.5337
explained_variance,6974912,0.4409
explained_variance,6983104,0.5422
explained_variance,6991296,0.3880
explained_variance,6999488,0.4291
explained_variance,7007680,0.3647
explained_variance,7015872,0.5353
explained_variance,7024064,0.4177
explained_variance,7032256,0.5539
explained_variance,7040448,0.3074
explained_variance,7048640,0.5083
explained_variance,7056832,0.4134
explained_variance,7065024,0.3807
explained_variance,7073216,0.3701
explained_variance,7080000,0.3861
explained_variance,7089600,0.3834
explained_variance,7097792,0.3526
explained_variance,7105984,0.4117
explained_variance,7114176,0.3853
explained_variance,7122368,0.4092
explained_variance,7136384,0.5235
explained_variance,7144576,0.3869
explained_variance,7152768,0.4429
explained_variance,7160960,0.3782
explained_variance,7169152,0.3885
explained_variance,7176384,0.4465
explained_variance,7177344,0.4456
explained_variance,7184576,0.3551
explained_variance,7192768,0.4829
explained_variance,7200960,0.3971
explained_variance,7209152,0.4118
explained_variance,7217344,0.4558
explained_variance,7225536,0.4636
explained_variance,7233728,0.2882
explained_variance,7241920,0.3133
explained_variance,7250112,0.3858
explained_variance,7258304,0.4053
explained_variance,7266496,0.3472
explained_variance,7274688,0.1935
explained_variance,7282880,0.3888
explained_variance,7291072,0.3296
explained_variance,7299264,0.3404
explained_variance,7307456,0.3360
explained_variance,7315648,0.4485
explained_variance,7323840,0.4132
explained_variance,7332032,0.4410
explained_variance,7340224,0.3617
explained_variance,7348416,0.4202
explained_variance,7356608,0.3412
explained_variance,7360000,0.4974
explained_variance,7372992,0.3999
explained_variance,7381184,0.4193
explained_variance,7389376,0.3820
explained_variance,7397568,0.5470
explained_variance,7405760,0.4847
explained_variance,7413952,0.4697
explained_variance,7422144,0.4296
explained_variance,7430336,0.4867
explained_variance,7438528,0.4272
explained_variance,7446720,0.5494
explained_variance,7456384,0.5871
explained_variance,7464576,0.3899
explained_variance,7472768,0.4483
explained_variance,7480960,0.4228
explained_variance,7489152,0.4948
explained_variance,7497344,0.4083
explained_variance,7505536,0.4579
explained_variance,7513728,0.4464
explained_variance,7521920,0.4916
explained_variance,7530112,0.4123
explained_variance,7538304,0.3693
explained_variance,7546496,0.4456
explained_variance,7554688,0.3031
explained_variance,7562880,0.4461
explained_variance,7571072,0.2919
explained_variance,7579264,0.5246
explained_variance,7587456,0.3034
explained_variance,7595648,0.4392
explained_variance,7603840,0.3424
explained_variance,7612032,0.4132
explained_variance,7616384,0.3924
explained_variance,7620224,0.3582
explained_variance,7624576,0.3626
explained_variance,7628416,0.3641
explained_variance,7632768,0.4085
explained_variance,7640960,0.3933
explained_variance,7649152,0.4833
explained_variance,7657344,0.3945
explained_variance,7665536,0.3963
explained_variance,7673728,0.4155
explained_variance,7681920,0.3216
explained_variance,7690112,0.3747
explained_variance,7698304,0.3348
explained_variance,7706496,0.4101
explained_variance,7714688,0.3216
explained_variance,7722880,0.4225
explained_variance,7731072,0.3232
explained_variance,7739264,0.5244
explained_variance,7747456,0.3777
explained_variance,7755648,0.5029
explained_variance,7763840,0.4161
explained_variance,7772032,0.5458
explained_variance,7780224,0.3534
explained_variance,7788416,0.4447
explained_variance,7796608,0.3215
explained_variance,7800000,0.5062
explained_variance,7812992,0.3510
explained_variance,7821184,0.5198
explained_variance,7829376,0.3655
explained_variance,7837568,0.5039
explained_variance,7845760,0.4449
explained_variance,7853952,0.5015
explained_variance,7862144,0.3350
explained_variance,7870336,0.5251
explained_variance,7878528,0.3937
explained_variance,7886720,0.5534
explained_variance,7894912,0.3415
explained_variance,7903104,0.4147
explained_variance,7911296,0.3537
explained_variance,7919488,0.4256
explained_variance,7927680,0.3884
explained_variance,7935872,0.4462
explained_variance,7944064,0.3586
explained_variance,7952256,0.3827
explained_variance,7960448,0.3347
explained_variance,7968640,0.4614
explained_variance,7976832,0.3835
explained_variance,7985024,0.3395
explained_variance,7993216,0.3191
explained_variance,8000000,0.3851
explained_variance,8009600,0.4098
explained_variance,8017792,0.4043
explained_variance,8025984,0.3440
explained_variance,8034176,0.3281
explained_variance,8042368,0.3430
explained_variance,8050560,0.3342
explained_variance,8056384,0.3639
explained_variance,8058752,0.3828
explained_variance,8064576,0.3939
explained_variance,8072768,0.4588
explained_variance,8080960,0.2886
explained_variance,8089152,0.3388
explained_variance,8096384,0.5443
explained_variance,8097344,0.3313
explained_variance,8104576,0.3484
explained_variance,8105536,0.3226
explained_variance,8112768,0.4452
explained_variance,8113728,0.4192
explained_variance,8120960,0.3283
explained_variance,8129152,0.4361
explained_variance,8137344,0.3243
explained_variance,8145536,0.3711
explained_variance,8153728,0.4046
explained_variance,8161920,0.3423
explained_variance,8170112,0.3951
explained_variance,8176384,0.4167
explained_variance,8184576,0.3562
explained_variance,8192768,0.4229
explained_variance,8200960,0.4355
explained_variance,8209152,0.3581
explained_variance,8217344,0.4197
explained_variance,8225536,0.3600
explained_variance,8233728,0.3760
explained_variance,8241920,0.3830
explained_variance,8250112,0.3980
explained_variance,8258304,0.4065
explained_variance,8266496,0.3424
explained_variance,8274688,0.3401
explained_variance,8282880,0.3453
explained_variance,8291072,0.3381
explained_variance,8299264,0.3000
explained_variance,8307456,0.3689
explained_variance,8315648,0.4802
explained_variance,8323840,0.2892
explained_variance,8332032,0.4495
explained_variance,8340224,0.3842
explained_variance,8348416,0.4153
explained_variance,8356608,0.3054
explained_variance,8360000,0.4934
explained_variance,8372992,0.3529
explained_variance,8381184,0.5110
explained_variance,8389376,0.3520
explained_variance,8397568,0.4615
explained_variance,8405760,0.3855
explained_variance,8413952,0.4367
explained_variance,8422144,0.3636
explained_variance,8430336,0.4759
explained_variance,8438528,0.3967
explained_variance,8446720,0.5076
explained_variance,8454912,0.3874
explained_variance,8463104,0.4503
explained_variance,8471296,0.3300
explained_variance,8479488,0.5444
explained_variance,8487680,0.3360
explained_variance,8495872,0.4610
explained_variance,8504064,0.3197
explained_variance,8512256,0.3950
explained_variance,8520448,0.3638
explained_variance,8536384,0.4525
explained_variance,8544576,0.4128
explained_variance,8552768,0.4286
explained_variance,8560960,0.3776
explained_variance,8569152,0.3636
explained_variance,8577344,0.4994
explained_variance,8585536,0.3680
explained_variance,8593728,0.4319
explained_variance,8601920,0.3781
explained_variance,8610112,0.4171
explained_variance,8618304,0.4168
explained_variance,8626496,0.5051
explained_variance,8634688,0.3504
explained_variance,8642880,0.4308
explained_variance,8651072,0.2874
explained_variance,8659264,0.5040
explained_variance,8667456,0.3514
explained_variance,8675648,0.5333
explained_variance,8683840,0.4001
explained_variance,8692032,0.5620
explained_variance,8700224,0.3608
explained_variance,8708416,0.4114
explained_variance,8716608,0.3421
explained_variance,8720000,0.4317
explained_variance,8732992,0.4162
explained_variance,8741184,0.5145
explained_variance,8749376,0.3975
explained_variance,8757568,0.4865
explained_variance,8765760,0.3441
explained_variance,8773952,0.4406
explained_variance,8782144,0.3964
explained_variance,8790336,0.5235
explained_variance,8798528,0.3934
explained_variance,8806720,0.5471
explained_variance,8816384,0.4681
explained_variance,8824576,0.3916
explained_variance,8832768,0.4953
explained_variance,8840960,0.3721
explained_variance,8849152,0.4268
explained_variance,8857344,0.4189
explained_variance,8865536,0.4164
explained_variance,8873728,0.3655
explained_variance,8881920,0.3567
explained_variance,8890112,0.5224
explained_variance,8898304,0.3394
explained_variance,8906496,0.3930
explained_variance,8914688,0.3790
explained_variance,8922880,0.4450
explained_variance,8931072,0.4201
explained_variance,8939264,0.5798
explained_variance,8947456,0.3348
explained_variance,8955648,0.4817
explained_variance,8963840,0.3775
explained_variance,8972032,0.4915
explained_variance,8980224,0.3236
explained_variance,8988416,0.4663
explained_variance,8996608,0.3798
explained_variance,9000000,0.4546
explained_variance,9012992,0.3651
explained_variance,9021184,0.4754
explained_variance,9029376,0.3221
explained_variance,9037568,0.4356
explained_variance,9045760,0.3240
explained_variance,9053952,0.5979
explained_variance,9062144,0.3671
explained_variance,9070336,0.4802
explained_variance,9078528,0.3903
explained_variance,9086720,0.6318
explained_variance,9094912,0.4551
explained_variance,9103104,0.4295
explained_variance,9111296,0.4702
explained_variance,9119488,0.6295
explained_variance,9127680,0.4140
explained_variance,9135872,0.5991
explained_variance,9144064,0.4371
explained_variance,9152256,0.5235
explained_variance,9160448,0.4200
explained_variance,9168640,0.5797
explained_variance,9176832,0.3871
explained_variance,9185024,0.5499
explained_variance,9193216,0.4503
explained_variance,9200000,0.4247
explained_variance,9209600,0.4371
explained_variance,9217792,0.4237
explained_variance,9225984,0.4763
entropy_loss,216384,-0.6489
entropy_loss,224576,-0.6018
entropy_loss,232768,-0.6458
entropy_loss,240960,-0.6393
entropy_loss,249152,-0.6852
entropy_loss,257344,-0.7570
entropy_loss,265536,-0.5894
entropy_loss,273728,-0.6675
entropy_loss,281920,-0.7008
entropy_loss,290112,-0.7783
entropy_loss,298304,-0.7137
entropy_loss,306496,-0.8143
entropy_loss,314688,-0.6474
entropy_loss,322880,-0.8039
entropy_loss,331072,-0.6791
entropy_loss,339264,-0.8179
entropy_loss,347456,-0.7260
entropy_loss,355648,-0.8880
entropy_loss,363840,-0.6818
entropy_loss,372032,-0.7938
entropy_loss,380224,-0.7303
entropy_loss,388416,-0.8784
entropy_loss,396608,-0.7368
entropy_loss,400000,-0.8529
entropy_loss,412992,-0.6599
entropy_loss,421184,-0.8609
entropy_loss,429376,-0.7723
entropy_loss,437568,-0.9217
entropy_loss,445760,-0.8229
entropy_loss,453952,-0.9817
entropy_loss,462144,-0.8599
entropy_loss,470336,-0.9423
entropy_loss,478528,-0.8752
entropy_loss,486720,-0.9126
entropy_loss,496384,-0.9284
entropy_loss,504576,-0.9297
entropy_loss,512768,-0.9523
entropy_loss,520960,-0.9448
entropy_loss,529152,-0.9634
entropy_loss,537344,-1.0170
entropy_loss,545536,-0.9137
entropy_loss,553728,-1.0188
entropy_loss,561920,-0.8426
entropy_loss,570112,-0.8981
entropy_loss,578304,-0.9352
entropy_loss,586496,-1.0077
entropy_loss,594688,-0.7365
entropy_loss,602880,-1.0443
entropy_loss,611072,-0.8998
entropy_loss,619264,-1.0958
entropy_loss,627456,-0.9285
entropy_loss,635648,-1.0042
entropy_loss,643840,-0.7632
entropy_loss,652032,-0.8371
entropy_loss,660224,-0.7802
entropy_loss,668416,-0.8586
entropy_loss,676608,-0.6689
entropy_loss,680000,-0.9016
